event_id,download_date,user_id,app,category,rating,reviews,app_size,installs,app_type,price,content_rating,genres,last_updated,current_version,android_version,app_id,user_name,user_age,user_location
117,2021-03-30 16:29:50,677,Beauty Camera - Selfie Camera,BEAUTY,4.0,113715,0.0,10000000,Free,0.0,Everyone,Beauty,2017-08-03,Varies with device,Varies with device,2009,Emily Jacobs,61,South Carolina
118,2021-03-30 16:29:51,238,Girls Hairstyles,BEAUTY,4.1,3595,0.0,500000,Free,0.0,Everyone,Beauty,2018-05-24,Varies with device,4.0 and up,5350,Tracy Freeman,42,South Dakota
119,2021-03-30 16:29:52,859,Mirror Camera (Mirror + Selfie Camera),BEAUTY,4.1,9315,2600000.0,1000000,Free,0.0,Everyone,Beauty,2017-11-21,1.4.2,4.0 and up,6731,Michelle Bishop,43,Missouri
120,2021-03-30 16:29:53,338,Beauty Tips - Beauty Tips in Sinhala,BEAUTY,4.4,75,4200000.0,50000,Free,0.0,Everyone,Beauty,2017-10-18,1.0.0,4.0.3 and up,2015,Courtney Martin,23,Kansas
121,2021-03-30 16:29:54,216,Haircut Tutorials/Haircut Videos,BEAUTY,4.6,38,7100000.0,10000,Free,0.0,Everyone,Beauty,2018-05-29,1.0,4.0 and up,5604,Margaret Riley,29,South Dakota
122,2021-03-30 16:29:55,322,"Sephora: Skin Care, Beauty Makeup & Fragrance Shop",BEAUTY,4.5,26834,57000000.0,1000000,Free,0.0,Everyone,Beauty,2018-07-24,18.5,5.0 and up,8238,Beth Hart,60,Vermont
123,2021-03-30 16:29:56,151,Manicure - nail design,BEAUTY,4.3,119,3700000.0,50000,Free,0.0,Everyone,Beauty,2018-07-23,1.3,4.1 and up,6537,Michelle Taylor,39,Tennessee
124,2021-03-30 16:29:57,881,"Sticker Camera - Selfie Filters, Beauty Camera",BEAUTY,3.9,2277,22000000.0,500000,Free,0.0,Everyone,Beauty,2018-07-12,1.1.0,4.0.3 and up,8536,Natasha Martinez,48,New Mexico
125,2021-03-30 16:29:58,122,Filters for B Live,BEAUTY,4.4,2280,24000000.0,500000,Free,0.0,Everyone,Beauty,2018-05-14,1.1.0,4.0 and up,4943,Caleb Bennett,52,Nevada
126,2021-03-30 16:29:59,477,Skin Care and Natural Beauty,BEAUTY,4.3,654,7400000.0,100000,Free,0.0,Teen,Beauty,2018-07-17,1.15,4.1 and up,8332,Miranda White,41,Wisconsin
127,2021-03-30 16:30:00,928,Facial Wrinkle Reduction,BEAUTY,4.6,184,21000000.0,10000,Free,0.0,Everyone,Beauty,2018-07-02,1.5,4.1 and up,4838,Mr. Sean Nelson,22,North Dakota
128,2021-03-30 16:30:01,493,Makeup Videos,BEAUTY,3.8,9,3400000.0,5000,Free,0.0,Everyone,Beauty,2018-06-07,1.0,4.0 and up,6518,Amy Marshall,14,Nevada
129,2021-03-30 16:30:02,768,"Secrets of beauty, youth and health",BEAUTY,4.3,77,2900000.0,10000,Free,0.0,Mature 17+,Beauty,2017-08-08,2.0,2.3 and up,8217,Christopher Alvarez,60,Utah
130,2021-03-30 16:30:03,852,Recipes and tips for losing weight,BEAUTY,4.3,35,3100000.0,10000,Free,0.0,Everyone 10+,Beauty,2017-12-11,2.0,3.0 and up,7888,Wesley Smith,21,Maryland
131,2021-03-30 16:30:04,175,Discover Color,BEAUTY,4.0,364,6400000.0,100000,Free,0.0,Everyone,Beauty,2018-05-24,1.1,4.0.3 and up,3795,Jacob Forbes,29,Massachusetts
132,2021-03-30 16:30:05,927,Eyeliner step by step 2018,BEAUTY,4.3,18,3200000.0,5000,Free,0.0,Everyone,Beauty,2018-06-01,1.2.13,4.0.3 and up,4581,Stephen Barry,57,Illinois
133,2021-03-30 16:30:06,848,Dresses Ideas & Fashions +3000,BEAUTY,4.5,473,8200000.0,100000,Free,0.0,Mature 17+,Beauty,2017-03-01,1.0.2.0,1.6 and up,3965,Ryan Nguyen,61,Florida
134,2021-03-30 16:30:07,89,"Lady adviser (beauty, health)",BEAUTY,4.3,30,9900000.0,10000,Free,0.0,Mature 17+,Beauty,2018-01-24,3.0,3.0 and up,6190,John Nguyen,19,Wisconsin
135,2021-03-30 16:30:08,107,Step By Step Hairstyles For Women,BEAUTY,4.1,66,2900000.0,10000,Free,0.0,Everyone,Beauty,2018-04-05,3.1.89,4.0.3 and up,8531,Jacob Mueller,49,Arizona
136,2021-03-30 16:30:09,794,Rainbow Camera,BEAUTY,3.7,3871,23000000.0,1000000,Free,0.0,Everyone,Beauty,2018-07-30,2.2.0,4.0 and up,7839,Matthew Anderson,61,Wisconsin
137,2021-03-30 16:30:10,630,Methods of teeth whitening,BEAUTY,4.7,257,4600000.0,50000,Free,0.0,Everyone,Beauty,2017-08-07,1.0,4.0.3 and up,6671,James Hall,26,Tennessee
138,2021-03-30 16:30:11,124,Girls hairstyles 2018,BEAUTY,4.2,62,3100000.0,10000,Free,0.0,Everyone,Beauty,2018-05-28,1.9.2,4.0.3 and up,5355,Christina Grant,33,Idaho
139,2021-03-30 16:30:12,418,Wattpad 📖 Free Books,BOOKS_AND_REFERENCE,4.6,2914724,0.0,100000000,Free,0.0,Teen,Books & Reference,2018-08-01,Varies with device,Varies with device,9475,Amanda Aguilar,42,Virginia
140,2021-03-30 16:30:13,570,E-Book Read - Read Book for free,BOOKS_AND_REFERENCE,4.5,1857,4900000.0,50000,Free,0.0,Everyone,Books & Reference,2018-08-03,1.3.2,4.4 and up,4017,Mr. Gerald Ryan,55,Washington
141,2021-03-30 16:30:14,885,Download free book with green book,BOOKS_AND_REFERENCE,4.6,4478,9500000.0,100000,Free,0.0,Everyone 10+,Books & Reference,2017-07-31,1.1,4.0 and up,3871,Kelly Morgan,60,South Carolina
142,2021-03-30 16:30:15,35,Wikipedia,BOOKS_AND_REFERENCE,4.4,577550,0.0,10000000,Free,0.0,Everyone,Books & Reference,2018-08-02,Varies with device,Varies with device,9596,Thomas Jackson,44,Georgia
143,2021-03-30 16:30:16,317,Amazon Kindle,BOOKS_AND_REFERENCE,4.2,814080,0.0,100000000,Free,0.0,Teen,Books & Reference,2018-07-27,Varies with device,Varies with device,1185,Billy Allen,43,Tennessee
144,2021-03-30 16:30:17,335,Cool Reader,BOOKS_AND_REFERENCE,4.5,246315,0.0,10000000,Free,0.0,Everyone,Books & Reference,2015-07-17,Varies with device,1.5 and up,3186,David Webb,14,Mississippi
145,2021-03-30 16:30:18,328,Dictionary - Merriam-Webster,BOOKS_AND_REFERENCE,4.5,454060,0.0,10000000,Free,0.0,Everyone,Books & Reference,2018-05-18,Varies with device,Varies with device,3760,Donald Harrison,58,South Carolina
146,2021-03-30 16:30:19,79,NOOK: Read eBooks & Magazines,BOOKS_AND_REFERENCE,4.5,155446,0.0,10000000,Free,0.0,Teen,Books & Reference,2018-04-25,Varies with device,Varies with device,7012,Karina Garcia,31,Oklahoma
147,2021-03-30 16:30:20,60,Free Panda Radio Music,BOOKS_AND_REFERENCE,4.5,418,4200000.0,100000,Free,0.0,Everyone,Books & Reference,2018-03-27,2.1,4.1 and up,5137,Samuel Stokes,42,Pennsylvania
148,2021-03-30 16:30:21,145,Book store,BOOKS_AND_REFERENCE,4.4,22486,5400000.0,1000000,Free,0.0,Teen,Books & Reference,2018-06-06,3.2.1,4.0 and up,2229,Mary Warren,23,Nebraska
149,2021-03-30 16:30:22,305,FBReader: Favorite Book Reader,BOOKS_AND_REFERENCE,4.5,203130,0.0,10000000,Free,0.0,Everyone,Books & Reference,2018-06-28,Varies with device,Varies with device,4621,Alexander Edwards,57,Oklahoma
150,2021-03-30 16:30:23,413,English Grammar Complete Handbook,BOOKS_AND_REFERENCE,4.6,1435,2800000.0,500000,Free,0.0,Everyone,Books & Reference,2018-01-21,1.0,4.0 and up,4476,Tim Clark,33,Mississippi
151,2021-03-30 16:30:24,57,Free Books - Spirit Fanfiction and Stories,BOOKS_AND_REFERENCE,4.8,116507,5000000.0,1000000,Free,0.0,Teen,Books & Reference,2018-08-01,2.0.075,4.0.3 and up,5116,Beverly French,55,Vermont
152,2021-03-30 16:30:25,497,Google Play Books,BOOKS_AND_REFERENCE,3.9,1433233,0.0,1000000000,Free,0.0,Teen,Books & Reference,2018-08-03,Varies with device,Varies with device,5438,Joseph Phillips,16,Oregon
153,2021-03-30 16:30:26,396,AlReader -any text book reader,BOOKS_AND_REFERENCE,4.6,90468,5900000.0,5000000,Free,0.0,Everyone,Books & Reference,2018-05-27,1.911805270,2.3 and up,1118,Abigail Gordon,20,California
154,2021-03-30 16:30:27,268,Offline English Dictionary,BOOKS_AND_REFERENCE,4.2,860,13000000.0,100000,Free,0.0,Everyone,Books & Reference,2018-07-17,1.0,4.0.3 and up,7209,Elizabeth Davis,51,Utah
155,2021-03-30 16:30:28,61,Oxford Dictionary of English : Free,BOOKS_AND_REFERENCE,4.1,363934,7100000.0,10000000,Free,0.0,Everyone,Books & Reference,2018-07-11,9.1.363,4.1 and up,7300,Antonio Daugherty,34,Tennessee
156,2021-03-30 16:30:29,875,Offline: English to Tagalog Dictionary,BOOKS_AND_REFERENCE,4.7,967,6700000.0,500000,Free,0.0,Everyone,Books & Reference,2018-08-04,1.1.6,4.0.3 and up,7212,Martin Green,58,Indiana
157,2021-03-30 16:30:30,634,Spanish English Translator,BOOKS_AND_REFERENCE,4.2,87873,0.0,10000000,Free,0.0,Teen,Books & Reference,2018-05-28,Varies with device,Varies with device,8457,Nathan Peters,50,Arizona
158,2021-03-30 16:30:31,473,FamilySearch Tree,BOOKS_AND_REFERENCE,4.3,17506,17000000.0,1000000,Free,0.0,Everyone,Books & Reference,2018-07-20,2.3.18,4.1 and up,4858,Martin Pittman,14,Virginia
159,2021-03-30 16:30:32,549,Cloud of Books,BOOKS_AND_REFERENCE,3.3,1862,19000000.0,1000000,Free,0.0,Everyone,Books & Reference,2018-04-27,2.2.5,4.1 and up,3086,David Miles,23,Ohio
160,2021-03-30 16:30:33,59,Recipes of Prophetic Medicine for free,BOOKS_AND_REFERENCE,4.6,2084,6700000.0,500000,Free,0.0,Everyone,Books & Reference,2018-05-17,15.0,2.3 and up,7890,Betty Jones,43,Alaska
161,2021-03-30 16:30:34,121,ReadEra – free ebook reader,BOOKS_AND_REFERENCE,4.8,47303,21000000.0,1000000,Free,0.0,Everyone,Books & Reference,2018-06-02,18.05.31+530,4.1 and up,7860,Matthew Williams,48,Idaho
162,2021-03-30 16:30:35,224,NOOK App for NOOK Devices,BOOKS_AND_REFERENCE,4.7,19080,0.0,500000,Free,0.0,Everyone,Books & Reference,2018-04-25,Varies with device,Varies with device,7010,James Ponce,35,Idaho
163,2021-03-30 16:30:36,658,Anonymous caller detection,BOOKS_AND_REFERENCE,4.3,161,2700000.0,10000,Free,0.0,Everyone,Books & Reference,2018-07-13,1.0,2.3 and up,1257,Kevin Strickland MD,31,Kentucky
164,2021-03-30 16:30:37,251,Ebook Reader,BOOKS_AND_REFERENCE,4.1,85842,37000000.0,5000000,Free,0.0,Everyone,Books & Reference,2018-06-25,5.0.6,4.0 and up,4381,Kayla Anderson,27,Texas
165,2021-03-30 16:30:38,293,Litnet - E-books,BOOKS_AND_REFERENCE,4.6,7831,15000000.0,100000,Free,0.0,Teen,Books & Reference,2018-07-04,1.2.3,4.0 and up,6333,Tanya Snyder,36,Colorado
166,2021-03-30 16:30:39,789,Read books online,BOOKS_AND_REFERENCE,4.1,91615,23000000.0,5000000,Free,0.0,Mature 17+,Books & Reference,2018-06-29,3.12,4.1 and up,7857,Richard Allen,36,Michigan
167,2021-03-30 16:30:40,805,English to Urdu Dictionary,BOOKS_AND_REFERENCE,4.6,4620,19000000.0,500000,Free,0.0,Everyone,Books & Reference,2017-11-23,2.0,4.0.3 and up,4486,Carlos Sanchez,23,Alabama
168,2021-03-30 16:30:41,12,eBoox: book reader fb2 epub zip,BOOKS_AND_REFERENCE,4.7,21336,23000000.0,1000000,Free,0.0,Everyone,Books & Reference,2018-06-20,1.28,3.0 and up,9923,Joseph Horton,46,South Dakota
169,2021-03-30 16:30:42,239,English Persian Dictionary,BOOKS_AND_REFERENCE,4.5,26875,73000000.0,500000,Free,0.0,Everyone,Books & Reference,2018-08-01,6.0.8,4.0.3 and up,4479,Nicole Allen,52,Arkansas
170,2021-03-30 16:30:43,728,Flybook,BOOKS_AND_REFERENCE,3.9,1778,4900000.0,500000,Free,0.0,Mature 17+,Books & Reference,2014-10-16,1.0.3,2.1 and up,5059,Alexa Blair,54,Florida
171,2021-03-30 16:30:44,369,All Maths Formulas,BOOKS_AND_REFERENCE,4.4,2709,6800000.0,1000000,Free,0.0,Everyone,Books & Reference,2018-07-11,1.9,4.4 and up,1153,Melissa Brown,21,Virginia
172,2021-03-30 16:30:45,625,Ancestry,BOOKS_AND_REFERENCE,4.3,64513,0.0,5000000,Free,0.0,Everyone,Books & Reference,2018-07-31,Varies with device,Varies with device,1211,Andrew Freeman,42,Ohio
173,2021-03-30 16:30:46,513,HTC Help,BOOKS_AND_REFERENCE,4.2,8342,0.0,10000000,Free,0.0,Everyone,Books & Reference,2017-08-28,9.00.950462,7.0 and up,5577,George Malone,34,Ohio
174,2021-03-30 16:30:47,621,English translation from Bengali,BOOKS_AND_REFERENCE,4.5,527,2900000.0,100000,Free,0.0,Everyone,Books & Reference,2018-03-31,14.0,4.0 and up,4487,Kayla Harris,62,Pennsylvania
175,2021-03-30 16:30:48,662,Pdf Book Download - Read Pdf Book,BOOKS_AND_REFERENCE,4.4,1322,3500000.0,100000,Free,0.0,Everyone,Books & Reference,2018-05-28,6.0,4.0.3 and up,7404,Mr. Phillip Irwin,61,Mississippi
176,2021-03-30 16:30:49,823,Free Book Reader,BOOKS_AND_REFERENCE,3.4,1680,4000000.0,100000,Free,0.0,Everyone,Books & Reference,2016-08-20,3.05,4.0.3 and up,5115,Vincent Kelley,18,Oklahoma
177,2021-03-30 16:30:50,565,eBoox new: Reader for fb2 epub zip books,BOOKS_AND_REFERENCE,4.9,2739,21000000.0,50000,Free,0.0,Everyone,Books & Reference,2018-07-17,2.0,3.0 and up,9922,Shannon Brown,51,Ohio
178,2021-03-30 16:30:51,952,"Only 30 days in English, the guideline is guaranteed",BOOKS_AND_REFERENCE,4.6,1065,2300000.0,500000,Free,0.0,Everyone,Books & Reference,2018-06-16,1.5,3.0 and up,7255,James Nicholson,39,Rhode Island
179,2021-03-30 16:30:52,254,Moon+ Reader,BOOKS_AND_REFERENCE,4.4,233757,0.0,10000000,Free,0.0,Everyone,Books & Reference,2018-05-01,Varies with device,Varies with device,6803,Katie Novak,45,South Dakota
180,2021-03-30 16:30:53,69,SH-02J Owner's Manual (Android 8.0),BOOKS_AND_REFERENCE,4.3,2,7200000.0,50000,Free,0.0,Everyone,Books & Reference,2018-06-15,3.0,6.0 and up,8081,Emily Morris,42,Montana
181,2021-03-30 16:30:54,899,English-Myanmar Dictionary,BOOKS_AND_REFERENCE,4.4,8788,10000000.0,1000000,Free,0.0,Everyone,Books & Reference,2018-07-28,2.5.3,4.0 and up,4490,Tammy Stanley,62,Vermont
182,2021-03-30 16:30:55,526,Golden Dictionary (EN-AR),BOOKS_AND_REFERENCE,4.4,51269,6100000.0,1000000,Free,0.0,Everyone,Books & Reference,2018-07-19,7.0.4.6,4.2 and up,5391,Joshua Roth,24,Montana
183,2021-03-30 16:30:56,911,All Language Translator Free,BOOKS_AND_REFERENCE,4.4,30105,2100000.0,1000000,Free,0.0,Everyone,Books & Reference,2018-07-29,1.15,4.0.3 and up,1152,Michael Jones,55,Massachusetts
184,2021-03-30 16:30:57,673,Azpen eReader,BOOKS_AND_REFERENCE,3.5,156,42000000.0,500000,Free,0.0,Everyone,Books & Reference,2018-02-15,3.1.7.9,2.2 and up,1420,Jeremiah Moore,61,Maryland
185,2021-03-30 16:30:58,178,URBANO V 02 instruction manual,BOOKS_AND_REFERENCE,4.3,114,7300000.0,100000,Free,0.0,Everyone,Books & Reference,2015-08-07,1.1,5.1 and up,9182,Daniel Sosa,27,Maine
186,2021-03-30 16:30:59,346,English Dictionary - Offline,BOOKS_AND_REFERENCE,4.4,341157,30000000.0,10000000,Free,0.0,Everyone 10+,Books & Reference,2018-03-20,3.9.1,4.2 and up,4475,Brent Larsen,46,Utah
187,2021-03-30 16:31:00,710,Visual Voicemail by MetroPCS,BUSINESS,4.1,16129,0.0,10000000,Free,0.0,Everyone,Business,2018-07-30,Varies with device,Varies with device,9373,Patrick Allen,21,Connecticut
188,2021-03-30 16:31:01,158,Indeed Job Search,BUSINESS,4.3,674730,0.0,50000000,Free,0.0,Everyone,Business,2018-05-21,Varies with device,Varies with device,5873,Joshua Green,22,Delaware
189,2021-03-30 16:31:02,275,Uber Driver,BUSINESS,4.4,1254730,0.0,10000000,Free,0.0,Everyone,Business,2018-08-03,Varies with device,Varies with device,9200,Sarah Moody,40,Kansas
190,2021-03-30 16:31:03,992,ADP Mobile Solutions,BUSINESS,4.3,85185,29000000.0,5000000,Free,0.0,Everyone,Business,2018-07-17,3.4.2,5.0 and up,681,Vincent Hale,35,Texas
191,2021-03-30 16:31:04,349,Snag - Jobs Hiring Now,BUSINESS,4.3,32584,0.0,1000000,Free,0.0,Everyone,Business,2018-05-04,Varies with device,Varies with device,8384,Tiffany Finley,14,Montana
192,2021-03-30 16:31:05,447,Docs To Go™ Free Office Suite,BUSINESS,4.1,217730,0.0,50000000,Free,0.0,Everyone,Business,2018-04-02,Varies with device,Varies with device,3821,Nicholas Montgomery,24,Massachusetts
193,2021-03-30 16:31:06,108,Google My Business,BUSINESS,4.4,70991,0.0,5000000,Free,0.0,Everyone,Business,2018-07-24,2.19.0.204537701,4.4 and up,5432,Jeremy Hunter,38,Nebraska
194,2021-03-30 16:31:07,21,OfficeSuite : Free Office + PDF Editor,BUSINESS,4.3,1002861,35000000.0,100000000,Free,0.0,Everyone,Business,2018-08-02,9.7.14188,4.1 and up,7200,Stephanie Hurley,56,North Dakota
195,2021-03-30 16:31:08,808,USPS MOBILE®,BUSINESS,3.9,16589,9100000.0,1000000,Free,0.0,Everyone,Business,2018-06-14,4.9.10,4.0.3 and up,9198,Katrina Butler,14,New Mexico
196,2021-03-30 16:31:09,754,Job Search by ZipRecruiter,BUSINESS,4.8,148945,25000000.0,1000000,Free,0.0,Everyone,Business,2018-07-19,5.2.8,5.0 and up,5988,Gloria Welch,59,Nebraska
197,2021-03-30 16:31:10,652,Curriculum vitae App CV Builder Free Resume Maker,BUSINESS,4.5,4458,3900000.0,500000,Free,0.0,Everyone,Business,2018-07-08,3.3,4.1 and up,3266,William Jordan,53,South Dakota
198,2021-03-30 16:31:11,180,Google Primer,BUSINESS,4.4,62272,18000000.0,10000000,Free,0.0,Everyone,Business,2018-06-26,3.550.2,4.1 and up,5441,Joseph Munoz,53,Tennessee
199,2021-03-30 16:31:12,310,Alba Heaven - Alvarez Job Portal Services,BUSINESS,4.0,8941,12000000.0,5000000,Free,0.0,Everyone,Business,2018-07-31,4.6.30,4.0.3 and up,1130,William Scott,59,Indiana
200,2021-03-30 16:31:13,739,SuperLivePro,BUSINESS,4.3,46353,21000000.0,1000000,Free,0.0,Everyone,Business,2016-04-13,2.8,1.5 and up,8625,William Carey,15,Illinois
201,2021-03-30 16:31:14,346,Facebook Pages Manager,BUSINESS,4.0,1279184,0.0,50000000,Free,0.0,Everyone,Business,2018-08-02,Varies with device,Varies with device,4834,Brent Larsen,46,Utah
202,2021-03-30 16:31:15,548,OfficeSuite Pro + PDF (Trial),BUSINESS,4.2,88073,0.0,10000000,Free,0.0,Everyone,Business,2018-07-09,Varies with device,Varies with device,7201,Rachel James,22,Alaska
203,2021-03-30 16:31:16,600,My Space - Employment Center,BUSINESS,4.5,67000,0.0,1000000,Free,0.0,Everyone,Business,2018-07-17,Varies with device,4.3 and up,6928,Ann Douglas,36,California
204,2021-03-30 16:31:17,271,Box,BUSINESS,4.2,159872,0.0,10000000,Free,0.0,Everyone,Business,2018-07-31,Varies with device,Varies with device,2245,Morgan Chen,62,Alaska
205,2021-03-30 16:31:18,577,Polaris Office for LG,BUSINESS,4.2,30847,55000000.0,5000000,Free,0.0,Everyone,Business,2018-02-08,7.3.21,4.1 and up,7586,Brian Leblanc,22,Florida
206,2021-03-30 16:31:19,539,Call Blocker,BUSINESS,4.6,188841,3200000.0,5000000,Free,0.0,Everyone,Business,2018-06-21,1.1.13,4.0 and up,2813,Molly Hamilton,30,Kansas
207,2021-03-30 16:31:20,306,Jobs in Alabama - Jobs in Alba,BUSINESS,4.1,11622,0.0,5000000,Free,0.0,Everyone,Business,2018-07-26,Varies with device,Varies with device,5990,Amber Irwin,18,New Hampshire
208,2021-03-30 16:31:21,161,Square Point of Sale - POS,BUSINESS,4.6,95912,0.0,5000000,Free,0.0,Everyone,Business,2018-07-30,Varies with device,Varies with device,8502,Christopher Mckee,20,Connecticut
209,2021-03-30 16:31:22,685,Plugin:AOT v5.0,BUSINESS,3.1,4034,23000.0,100000,Free,0.0,Everyone,Business,2015-09-11,3.0.1.11 (Build 311),2.2 and up,7558,Wendy Howard,64,Rhode Island
210,2021-03-30 16:31:23,46,Kariyer.net,BUSINESS,3.9,45964,16000000.0,1000000,Free,0.0,Everyone,Business,2018-07-18,5.1.5,4.1 and up,6047,Robin Ross,64,Iowa
211,2021-03-30 16:31:24,331,SEEK Job Search,BUSINESS,4.3,14955,0.0,1000000,Free,0.0,Everyone,Business,2018-07-30,Varies with device,Varies with device,8079,Evelyn Mayo,50,Florida
212,2021-03-30 16:31:25,552,Become a Job - Find a job or advertise,BUSINESS,4.1,6903,14000000.0,1000000,Free,0.0,Everyone,Business,2018-07-10,2.3.6,4.1 and up,2019,Ryan Evans,46,West Virginia
213,2021-03-30 16:31:26,103,ZOOM Cloud Meetings,BUSINESS,4.4,31614,37000000.0,10000000,Free,0.0,Everyone,Business,2018-07-20,4.1.28165.0716,4.0 and up,9757,Martin Tucker,54,Alabama
214,2021-03-30 16:31:27,235,Easy Installer - Apps On SD,BUSINESS,4.1,23055,0.0,5000000,Free,0.0,Everyone,Business,2018-06-08,Varies with device,Varies with device,4357,Benjamin Cummings,40,Montana
215,2021-03-30 16:31:28,712,Facebook Ads Manager,BUSINESS,4.1,19023,0.0,1000000,Free,0.0,Everyone,Business,2018-08-01,99.0.0.35.75,4.1 and up,4829,Kelsey Schwartz,37,Kentucky
216,2021-03-30 16:31:29,908,"IndiaMART: Search Products, Buy, Sell & Trade",BUSINESS,4.5,207372,11000000.0,5000000,Free,0.0,Everyone,Business,2018-08-02,12.2.4,4.0 and up,5875,Justin Alexander,25,Rhode Island
217,2021-03-30 16:31:30,542,ViettelPost express delivery,BUSINESS,4.4,1225,25000000.0,100000,Free,0.0,Everyone,Business,2018-08-01,1.0.6.8,4.1 and up,9344,Norma Phillips,25,Tennessee
218,2021-03-30 16:31:31,267,MyASUS - Service Center,BUSINESS,4.4,380837,7300000.0,10000000,Free,0.0,Everyone,Business,2018-07-04,3.4.5,4.2 and up,6951,Arthur Cantu,27,New Hampshire
219,2021-03-30 16:31:32,849,Job Korea - Career Jobs,BUSINESS,4.3,10600,6500000.0,1000000,Free,0.0,Everyone,Business,2018-08-01,2.5.6,4.0 and up,5987,Brittany Barr,63,Nevada
220,2021-03-30 16:31:33,660,"104 Looking for a job - looking for a job, looking for a job, looking for a part-time job, health checkup, resume, treatment room",BUSINESS,4.4,74359,25000000.0,1000000,Free,0.0,Everyone,Business,2018-07-27,1.12.5,4.0 and up,515,Mark Rasmussen,36,Alabama
221,2021-03-30 16:31:34,195,Myanmar 2D/3D,BUSINESS,4.6,822,3100000.0,100000,Free,0.0,Everyone,Business,2018-06-08,1.5,4.0.3 and up,6964,Theresa Gilbert,53,Michigan
222,2021-03-30 16:31:35,109,Quick PDF Scanner + OCR FREE,BUSINESS,4.2,80805,0.0,5000000,Free,0.0,Everyone,Business,2018-02-26,Varies with device,4.0.3 and up,7744,Jonathan Garcia,24,Louisiana
223,2021-03-30 16:31:36,217,sABN,BUSINESS,4.4,2287,1500000.0,1000000,Free,0.0,Everyone,Business,2018-03-26,4.9,2.2 and up,10079,Sara Johnson,32,New Jersey
224,2021-03-30 16:31:37,65,ATI Cargoes and Transportation,BUSINESS,4.7,4162,7500000.0,100000,Free,0.0,Everyone,Business,2018-07-24,0.9.4,4.0.3 and up,896,David Lynn,51,Wisconsin
225,2021-03-30 16:31:38,441,Secure Folder,BUSINESS,3.8,14760,8600000.0,50000000,Free,0.0,Everyone,Business,2018-01-31,1.1.07.6,7.0 and up,8218,Patrick Payne,55,Iowa
226,2021-03-30 16:31:39,975,UPS Mobile,BUSINESS,3.9,23243,0.0,5000000,Free,0.0,Everyone,Business,2018-06-25,Varies with device,Varies with device,9181,Monica Webster,21,New Jersey
227,2021-03-30 16:31:40,670,Y! Mobile menu,BUSINESS,4.3,9,1200000.0,100000,Free,0.0,Everyone,Business,2018-04-09,1.0.5,6.0 and up,9686,Jessica Fuller,23,Michigan
228,2021-03-30 16:31:41,433,SignEasy | Sign and Fill PDF and other Documents,BUSINESS,4.3,8978,0.0,1000000,Free,0.0,Everyone,Business,2018-07-25,Varies with device,Varies with device,8294,Michael Wang,49,California
229,2021-03-30 16:31:42,332,Quick PDF Scanner + OCR FREE,BUSINESS,4.2,80805,0.0,5000000,Free,0.0,Everyone,Business,2018-02-26,Varies with device,4.0.3 and up,7744,Dr. Antonio Carr Jr.,14,Arizona
230,2021-03-30 16:31:43,295,Genius Scan - PDF Scanner,BUSINESS,4.4,42492,0.0,1000000,Free,0.0,Everyone,Business,2018-07-11,Varies with device,Varies with device,5325,Juan Grant,44,Kansas
231,2021-03-30 16:31:44,493,Tiny Scanner - PDF Scanner App,BUSINESS,4.7,286897,39000000.0,10000000,Free,0.0,Everyone,Business,2017-05-30,1.2.6,3.0 and up,8987,Amy Marshall,14,Nevada
232,2021-03-30 16:31:45,931,Fast Scanner : Free PDF Scan,BUSINESS,4.5,103755,14000000.0,10000000,Free,0.0,Everyone,Business,2018-07-11,3.9.2,4.1 and up,4891,Juan Cox,38,Missouri
233,2021-03-30 16:31:46,256,Mobile Doc Scanner (MDScan) Lite,BUSINESS,4.2,46505,19000000.0,1000000,Free,0.0,Everyone,Business,2018-08-02,3.4.49,4.1 and up,6745,Pamela Lane,34,Tennessee
234,2021-03-30 16:31:47,870,TurboScan: scan documents and receipts in PDF,BUSINESS,4.7,11442,6800000.0,100000,Paid,4.99,Everyone,Business,2018-03-25,1.5.2,4.0 and up,9134,Stephanie Walsh,53,Colorado
235,2021-03-30 16:31:48,801,Tiny Scanner Pro: PDF Doc Scan,BUSINESS,4.8,10295,39000000.0,100000,Paid,4.99,Everyone,Business,2017-04-11,3.4.6,3.0 and up,8988,Kelly Robbins,20,Montana
