"event_id","download_date","user_id","app","category","rating","reviews","app_size","installs","app_type","price","content_rating","genres","last_updated","current_version","android_version","app_id","user_name","user_age","user_location","time_spent_min"
"119","2021-05-10","251","Cool Reader","BOOKS_AND_REFERENCE","4.5","246315","Varies with device","10,000,000+","Free","0","Everyone","Books & Reference","July 17, 2015","Varies with device","1.5 and up","3186","Jennifer Ward","35","New Hampshire","81"
"120","2021-05-10","164","Dictionary - Merriam-Webster","BOOKS_AND_REFERENCE","4.5","454060","Varies with device","10,000,000+","Free","0","Everyone","Books & Reference","May 18, 2018","Varies with device","Varies with device","3760","Mark Rogers","63","Vermont","234"
"121","2021-05-10","112","NOOK: Read eBooks & Magazines","BOOKS_AND_REFERENCE","4.5","155446","Varies with device","10,000,000+","Free","0","Teen","Books & Reference","April 25, 2018","Varies with device","Varies with device","7012","Ricky Benson","61","New York","179"
"122","2021-05-10","58","Book store","BOOKS_AND_REFERENCE","4.4","22486","5.4M","1,000,000+","Free","0","Teen","Books & Reference","June 6, 2018","3.2.1","4.0 and up","2229","Brian Pearson","38","Iowa","169"
"123","2021-05-10","47","FBReader: Favorite Book Reader","BOOKS_AND_REFERENCE","4.5","203130","Varies with device","10,000,000+","Free","0","Everyone","Books & Reference","June 28, 2018","Varies with device","Varies with device","4621","Brandon Shaffer","20","Minnesota","115"
"124","2021-05-10","129","English Grammar Complete Handbook","BOOKS_AND_REFERENCE","4.6","1435","2.8M","500,000+","Free","0","Everyone","Books & Reference","January 21, 2018","1","4.0 and up","4476","Amy Levy","19","West Virginia","52"
"125","2021-05-10","319","Google Play Books","BOOKS_AND_REFERENCE","3.9","1433233","Varies with device","1,000,000,000+","Free","0","Teen","Books & Reference","August 3, 2018","Varies with device","Varies with device","5438","Michael Kim","22","Louisiana","109"
"126","2021-05-10","352","AlReader -any text book reader","BOOKS_AND_REFERENCE","4.6","90468","5.9M","5,000,000+","Free","0","Everyone","Books & Reference","May 27, 2018","1.91180527","2.3 and up","1118","Alicia Gomez","19","Pennsylvania","110"
"127","2021-05-10","378","Offline English Dictionary","BOOKS_AND_REFERENCE","4.2","860","13M","100,000+","Free","0","Everyone","Books & Reference","July 17, 2018","1","4.0.3 and up","7209","Erin Palmer","47","Vermont","95"
"128","2021-05-10","289","Oxford Dictionary of English : Free","BOOKS_AND_REFERENCE","4.1","363934","7.1M","10,000,000+","Free","0","Everyone","Books & Reference","July 11, 2018","9.1.363","4.1 and up","7300","Michael Fritz","48","Kansas","86"
"129","2021-05-10","209","Offline: English to Tagalog Dictionary","BOOKS_AND_REFERENCE","4.7","967","6.7M","500,000+","Free","0","Everyone","Books & Reference","August 4, 2018","1.1.6","4.0.3 and up","7212","Becky Moore","51","Nebraska","235"
"130","2021-05-10","38","Spanish English Translator","BOOKS_AND_REFERENCE","4.2","87873","Varies with device","10,000,000+","Free","0","Teen","Books & Reference","May 28, 2018","Varies with device","Varies with device","8457","Taylor Mays","40","Illinois","65"
"131","2021-05-10","352","Step By Step Hairstyles For Women","BEAUTY","4.1","66","2.9M","10,000+","Free","0","Everyone","Beauty","April 5, 2018","3.1.89","4.0.3 and up","8531","Alicia Gomez","19","Pennsylvania","75"
"132","2021-05-10","485","FamilySearch Tree","BOOKS_AND_REFERENCE","4.3","17506","17M","1,000,000+","Free","0","Everyone","Books & Reference","July 20, 2018","2.3.18","4.1 and up","4858","Eric Kelley","25","Oklahoma","211"
"133","2021-05-10","388","Free Panda Radio Music","BOOKS_AND_REFERENCE","4.5","418","4.2M","100,000+","Free","0","Everyone","Books & Reference","March 27, 2018","2.1","4.1 and up","5137","Jenna Butler","55","Alaska","124"
"134","2021-05-10","451","Free Books - Spirit Fanfiction and Stories","BOOKS_AND_REFERENCE","4.8","116507","5.0M","1,000,000+","Free","0","Teen","Books & Reference","August 1, 2018","2.0.075","4.0.3 and up","5116","Misty Johnson","30","Illinois","73"
"135","2021-05-10","347","Lady adviser (beauty, health)","BEAUTY","4.3","30","9.9M","10,000+","Free","0","Mature 17+","Beauty","January 24, 2018","3","3.0 and up","6190","Joe Thomas","63","Connecticut","87"
"136","2021-05-10","174","Eyeliner step by step 2018","BEAUTY","4.3","18","3.2M","5,000+","Free","0","Everyone","Beauty","June 1, 2018","1.2.13","4.0.3 and up","4581","Dennis Mcmillan","57","Colorado","196"
"137","2021-05-10","20","Dresses Ideas & Fashions +3000","BEAUTY","4.5","473","8.2M","100,000+","Free","0","Mature 17+","Beauty","March 1, 2017","1.0.2.0","1.6 and up","3965","Jason Harrison","42","Massachusetts","195"
"138","2021-05-10","97","Colors of white in Urdu","BEAUTY","4.5","36","6.7M","10,000+","Free","0","Everyone","Beauty","July 26, 2018","6","4.0 and up","3133","Maria Rollins","44","Minnesota","104"
"139","2021-05-10","330","Selfie Camera Photo Editor & Filter & Sticker","BEAUTY","4.1","187","30M","50,000+","Free","0","Teen","Beauty","July 24, 2018","3.0.1","4.0.3 and up","8230","Amy Phillips","57","Florida","62"
"140","2021-05-10","390","Wrinkles and rejuvenation","BEAUTY","4.3","182","5.7M","100,000+","Free","0","Everyone 10+","Beauty","September 20, 2017","8","3.0 and up","9649","Sandra Levy","42","Utah","234"
"141","2021-05-10","315","Eyes Makeup Beauty Tips","BEAUTY","4.2","30","2.9M","10,000+","Free","0","Everyone","Beauty","April 9, 2018","3.3.9","4.0.3 and up","4583","Jessica Johnson","47","New Jersey","118"
"142","2021-05-10","267","Photo Editor 2018","BEAUTY","4.5","134","17M","10,000+","Free","0","Everyone","Beauty","March 1, 2018","1.2","4.0.3 and up","7464","Zachary Steele","49","Maine","123"
"143","2021-05-10","169","Beauty Camera - Selfie Camera","BEAUTY","4","113715","Varies with device","10,000,000+","Free","0","Everyone","Beauty","August 3, 2017","Varies with device","Varies with device","2009","Nichole Jordan","42","West Virginia","192"
"144","2021-05-10","445","Girls Hairstyles","BEAUTY","4.1","3595","Varies with device","500,000+","Free","0","Everyone","Beauty","May 24, 2018","Varies with device","4.0 and up","5350","Amanda Curtis","40","New Hampshire","194"
"145","2021-05-10","170","Mirror Camera (Mirror + Selfie Camera)","BEAUTY","4.1","9315","2.6M","1,000,000+","Free","0","Everyone","Beauty","November 21, 2017","1.4.2","4.0 and up","6731","Peter Mills","27","Indiana","77"
"146","2021-05-10","444","Beauty Tips - Beauty Tips in Sinhala","BEAUTY","4.4","75","4.2M","50,000+","Free","0","Everyone","Beauty","October 18, 2017","1.0.0","4.0.3 and up","2015","John Mclaughlin","36","Maryland","55"
"147","2021-05-10","310","Step By Step Eyes Makeup Tutorial","BEAUTY","4.4","74","2.9M","10,000+","Free","0","Everyone","Beauty","April 5, 2018","2.3.09","4.0.3 and up","8530","Carrie Mills","48","South Dakota","88"
"148","2021-05-10","71","Sephora: Skin Care, Beauty Makeup & Fragrance Shop","BEAUTY","4.5","26834","57M","1,000,000+","Free","0","Everyone","Beauty","July 24, 2018","18.5","5.0 and up","8238","Mary Williams","28","Hawaii","54"
"149","2021-05-10","499","Haircut Tutorials/Haircut Videos","BEAUTY","4.6","38","7.1M","10,000+","Free","0","Everyone","Beauty","May 29, 2018","1","4.0 and up","5604","Tina Gardner","44","Nebraska","62"
"150","2021-05-10","167","Recipes and tips for losing weight","BEAUTY","4.3","35","3.1M","10,000+","Free","0","Everyone 10+","Beauty","December 11, 2017","2","3.0 and up","7888","Mark Edwards","38","South Dakota","68"
"151","2021-05-10","185","Secrets of beauty, youth and health","BEAUTY","4.3","77","2.9M","10,000+","Free","0","Mature 17+","Beauty","August 8, 2017","2","2.3 and up","8217","Kendra Blair","57","Louisiana","59"
"152","2021-05-10","164","Makeup Videos","BEAUTY","3.8","9","3.4M","5,000+","Free","0","Everyone","Beauty","June 7, 2018","1","4.0 and up","6518","Mark Rogers","63","Vermont","76"
"153","2021-05-10","77","Facial Wrinkle Reduction","BEAUTY","4.6","184","21M","10,000+","Free","0","Everyone","Beauty","July 2, 2018","1.5","4.1 and up","4838","Amber Hinton","32","Washington","246"
"154","2021-05-10","168","Discover Color","BEAUTY","4","364","6.4M","100,000+","Free","0","Everyone","Beauty","May 24, 2018","1.1","4.0.3 and up","3795","Michael Wang","43","Alaska","180"
"155","2021-05-10","328","Filters for B Live","BEAUTY","4.4","2280","24M","500,000+","Free","0","Everyone","Beauty","May 14, 2018","1.1.0","4.0 and up","4943","Harold Cooper","52","California","199"
"156","2021-05-10","165","Sticker Camera - Selfie Filters, Beauty Camera","BEAUTY","3.9","2277","22M","500,000+","Free","0","Everyone","Beauty","July 12, 2018","1.1.0","4.0.3 and up","8536","Bradley Gonzalez","25","New Jersey","162"
"157","2021-05-10","482","Manicure - nail design","BEAUTY","4.3","119","3.7M","50,000+","Free","0","Everyone","Beauty","July 23, 2018","1.3","4.1 and up","6537","Hannah Simmons","20","Colorado","74"
"158","2021-05-10","261","Skin Care and Natural Beauty","BEAUTY","4.3","654","7.4M","100,000+","Free","0","Teen","Beauty","July 17, 2018","1.15","4.1 and up","8332","Mr. Todd Perez","53","Nebraska","87"
"159","2021-05-11","439","OfficeSuite : Free Office + PDF Editor","BUSINESS","4.3","1002861","35M","100,000,000+","Free","0","Everyone","Business","August 2, 2018","9.7.14188","4.1 and up","7200","Brian Brooks","53","New Jersey","121"
"160","2021-05-11","106","URBANO V 02 instruction manual","BOOKS_AND_REFERENCE","4.3","114","7.3M","100,000+","Free","0","Everyone","Books & Reference","August 7, 2015","1.1","5.1 and up","9182","Andrew Mckinney","36","Massachusetts","84"
"161","2021-05-11","404","English Dictionary - Offline","BOOKS_AND_REFERENCE","4.4","341157","30M","10,000,000+","Free","0","Everyone 10+","Books & Reference","March 20, 2018","3.9.1","4.2 and up","4475","Amanda Carter","21","Arkansas","199"
"162","2021-05-11","449","Indeed Job Search","BUSINESS","4.3","674730","Varies with device","50,000,000+","Free","0","Everyone","Business","May 21, 2018","Varies with device","Varies with device","5873","Benjamin Ward","45","Idaho","94"
"163","2021-05-11","496","Uber Driver","BUSINESS","4.4","1254730","Varies with device","10,000,000+","Free","0","Everyone","Business","August 3, 2018","Varies with device","Varies with device","9200","Anita Terrell","31","North Carolina","196"
"164","2021-05-11","6","ADP Mobile Solutions","BUSINESS","4.3","85185","29M","5,000,000+","Free","0","Everyone","Business","July 17, 2018","3.4.2","5.0 and up","681","Thomas Simpson","49","Kansas","35"
"165","2021-05-11","295","Snag - Jobs Hiring Now","BUSINESS","4.3","32584","Varies with device","1,000,000+","Free","0","Everyone","Business","May 4, 2018","Varies with device","Varies with device","8384","Vernon Gilbert","37","Montana","91"
"166","2021-05-11","481","Docs To Go™ Free Office Suite","BUSINESS","4.1","217730","Varies with device","50,000,000+","Free","0","Everyone","Business","April 2, 2018","Varies with device","Varies with device","3821","Miguel Gomez","63","Colorado","227"
"167","2021-05-11","238","Google My Business","BUSINESS","4.4","70991","Varies with device","5,000,000+","Free","0","Everyone","Business","July 24, 2018","2.19.0.204537701","4.4 and up","5432","Christina Lindsey","64","Rhode Island","248"
"168","2021-05-11","79","USPS MOBILE®","BUSINESS","3.9","16589","9.1M","1,000,000+","Free","0","Everyone","Business","June 14, 2018","4.9.10","4.0.3 and up","9198","Thomas Cantrell","56","Massachusetts","174"
"169","2021-05-11","280","Azpen eReader","BOOKS_AND_REFERENCE","3.5","156","42M","500,000+","Free","0","Everyone","Books & Reference","February 15, 2018","3.1.7.9","2.2 and up","1420","Edward Hester","61","New Mexico","43"
"170","2021-05-11","280","Curriculum vitae App CV Builder Free Resume Maker","BUSINESS","4.5","4458","3.9M","500,000+","Free","0","Everyone","Business","July 8, 2018","3.3","4.1 and up","3266","Edward Hester","61","New Mexico","177"
"171","2021-05-11","44","Google Primer","BUSINESS","4.4","62272","18M","10,000,000+","Free","0","Everyone","Business","June 26, 2018","3.550.2","4.1 and up","5441","Derek Chung","20","Georgia","40"
"172","2021-05-11","21","Alba Heaven - Alvarez Job Portal Services","BUSINESS","4","8941","12M","5,000,000+","Free","0","Everyone","Business","July 31, 2018","4.6.30","4.0.3 and up","1130","Walter Padilla","52","Idaho","50"
"173","2021-05-11","392","SuperLivePro","BUSINESS","4.3","46353","21M","1,000,000+","Free","0","Everyone","Business","April 13, 2016","2.8","1.5 and up","8625","Connor Pena","60","Wyoming","133"
"174","2021-05-11","299","Facebook Pages Manager","BUSINESS","4","1279184","Varies with device","50,000,000+","Free","0","Everyone","Business","August 2, 2018","Varies with device","Varies with device","4834","Michael Frank","23","Alaska","178"
"175","2021-05-11","114","OfficeSuite Pro + PDF (Trial)","BUSINESS","4.2","88073","Varies with device","10,000,000+","Free","0","Everyone","Business","July 9, 2018","Varies with device","Varies with device","7201","Antonio Weber","23","Colorado","126"
"176","2021-05-11","84","My Space - Employment Center","BUSINESS","4.5","67000","Varies with device","1,000,000+","Free","0","Everyone","Business","July 17, 2018","Varies with device","4.3 and up","6928","Lori Weeks","49","Oklahoma","173"
"177","2021-05-11","315","Box","BUSINESS","4.2","159872","Varies with device","10,000,000+","Free","0","Everyone","Business","July 31, 2018","Varies with device","Varies with device","2245","Jessica Johnson","47","New Jersey","206"
"178","2021-05-11","177","Polaris Office for LG","BUSINESS","4.2","30847","55M","5,000,000+","Free","0","Everyone","Business","February 8, 2018","7.3.21","4.1 and up","7586","Jon Dixon","58","Indiana","110"
"179","2021-05-11","66","Call Blocker","BUSINESS","4.6","188841","3.2M","5,000,000+","Free","0","Everyone","Business","June 21, 2018","1.1.13","4.0 and up","2813","Mary Robinson","26","Florida","97"
"180","2021-05-11","279","Job Search by ZipRecruiter","BUSINESS","4.8","148945","25M","1,000,000+","Free","0","Everyone","Business","July 19, 2018","5.2.8","5.0 and up","5988","Brett Thomas","54","South Carolina","195"
"181","2021-05-11","232","All Language Translator Free","BOOKS_AND_REFERENCE","4.4","30105","2.1M","1,000,000+","Free","0","Everyone","Books & Reference","July 29, 2018","1.15","4.0.3 and up","1152","Jessica Campbell","19","Minnesota","128"
"182","2021-05-11","32","Visual Voicemail by MetroPCS","BUSINESS","4.1","16129","Varies with device","10,000,000+","Free","0","Everyone","Business","July 30, 2018","Varies with device","Varies with device","9373","Joel Reese","28","Vermont","158"
"183","2021-05-11","191","English-Myanmar Dictionary","BOOKS_AND_REFERENCE","4.4","8788","10M","1,000,000+","Free","0","Everyone","Books & Reference","July 28, 2018","2.5.3","4.0 and up","4490","Sydney Johnson","64","Louisiana","120"
"184","2021-05-11","365","Cloud of Books","BOOKS_AND_REFERENCE","3.3","1862","19M","1,000,000+","Free","0","Everyone","Books & Reference","April 27, 2018","2.2.5","4.1 and up","3086","Mr. Juan Henry","62","Delaware","89"
"185","2021-05-11","381","Recipes of Prophetic Medicine for free","BOOKS_AND_REFERENCE","4.6","2084","6.7M","500,000+","Free","0","Everyone","Books & Reference","May 17, 2018","15","2.3 and up","7890","Jamie Santiago","27","Utah","214"
"186","2021-05-11","92","ReadEra – free ebook reader","BOOKS_AND_REFERENCE","4.8","47303","21M","1,000,000+","Free","0","Everyone","Books & Reference","June 2, 2018","18.05.31+530","4.1 and up","7860","Steven Fields","54","New York","147"
"187","2021-05-11","167","NOOK App for NOOK Devices","BOOKS_AND_REFERENCE","4.7","19080","Varies with device","500,000+","Free","0","Everyone","Books & Reference","April 25, 2018","Varies with device","Varies with device","7010","Mark Edwards","38","South Dakota","208"
"188","2021-05-11","237","Anonymous caller detection","BOOKS_AND_REFERENCE","4.3","161","2.7M","10,000+","Free","0","Everyone","Books & Reference","July 13, 2018","1","2.3 and up","1257","Margaret Trevino","29","Georgia","61"
"189","2021-05-11","401","Ebook Reader","BOOKS_AND_REFERENCE","4.1","85842","37M","5,000,000+","Free","0","Everyone","Books & Reference","June 25, 2018","5.0.6","4.0 and up","4381","Howard Guzman","49","Wyoming","59"
"190","2021-05-11","141","Litnet - E-books","BOOKS_AND_REFERENCE","4.6","7831","15M","100,000+","Free","0","Teen","Books & Reference","July 4, 2018","1.2.3","4.0 and up","6333","Cathy Fletcher","42","North Carolina","184"
"191","2021-05-11","267","Read books online","BOOKS_AND_REFERENCE","4.1","91615","23M","5,000,000+","Free","0","Mature 17+","Books & Reference","June 29, 2018","3.12","4.1 and up","7857","Zachary Steele","49","Maine","215"
"192","2021-05-11","9","English to Urdu Dictionary","BOOKS_AND_REFERENCE","4.6","4620","19M","500,000+","Free","0","Everyone","Books & Reference","November 23, 2017","2","4.0.3 and up","4486","Corey Cook","63","Florida","75"
"193","2021-05-11","161","eBoox: book reader fb2 epub zip","BOOKS_AND_REFERENCE","4.7","21336","23M","1,000,000+","Free","0","Everyone","Books & Reference","June 20, 2018","1.28","3.0 and up","9923","Larry Hernandez","64","North Dakota","89"
"194","2021-05-11","317","English Persian Dictionary","BOOKS_AND_REFERENCE","4.5","26875","73M","500,000+","Free","0","Everyone","Books & Reference","August 1, 2018","6.0.8","4.0.3 and up","4479","Kelsey Williams","59","Mississippi","212"
"195","2021-05-11","353","Golden Dictionary (EN-AR)","BOOKS_AND_REFERENCE","4.4","51269","6.1M","1,000,000+","Free","0","Everyone","Books & Reference","July 19, 2018","7.0.4.6","4.2 and up","5391","Debbie Hardy","24","Texas","195"
